title,price,description,images,sku,stock
Display IC PX8588,7.20,Description Product Specifications and Features: -Display IC PX8588,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/DISPLAY-IC-PX8588.jpeg,SKU-MJZR99,20
HW Mate 60 Pro/Mate 60 ProPlus LCD ORI Full Set,570.00,Description Product Specifications and Features: -HW Mate 60 Pro/Mate 60 ProPlus LCD ORI Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/12/HW-MATE-60-PRO-LCD-ORI-FS.jpeg,SKU-2TSB7M,76
"Infinix Note 40-5G X6852/Tecno Pova 6/Pova 6 Pro/Camon 30 (4G,5G) Front Glass + OCA",6.00,"Description Product Specifications and Features: -Infinix Note 40-5G X6852/Tecno Pova 6/Pova 6 Pro/Camon 30 (4G,5G) Front Glass + OCA",https://www.cmedistribution.com.my/wp-content/uploads/2025/12/INF-NOTE-40-5G-TS-LENS.jpeg,SKU-ZFP4ON,37
KEGUAN Camera Mold Plate for Multifunctional Desoldering Heating Station (7-17 Series) 7PCS,108.00,Description KEGUAN Camera Mold Plate for Multifunctional Desoldering Heating Station (7-17 Series) 7PCS,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5502.jpg,SKU-3IQOHV,69
Phone 15 LCD RJ Soft OLED Full Set (Support Move IC),330.00,Description Product Specifications and Features: -Phone 15 LCD RJ Soft OLED Full Set (Support Move IC) -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IP-15-LCD-RJ-SOFT-OLED-FS.jpeg,SKU-GFNQGK,86
Phone 16 LCD RJ Soft OLED Full Set (Support Move IC),426.00,Description Product Specifications and Features: -Phone 16 LCD RJ Soft OLED Full Set (Support Move IC) -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IP-16-LCD-RJ-SOFT-OLED-FS.jpeg,SKU-XNL40A,75
Phone 17 Rear Camera,282.00,Description Product Specifications and Features: -Phone 17 Rear Camera,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-17-REAR-CAM-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-17-REAR-CAM-1024x1024.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-17-REAR-CAM-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-17-REAR-CAM-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-17-REAR-CAM-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-17-REAR-CAM-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-17-REAR-CAM-768x768.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-17-REAR-CAM.jpeg,SKU-G29HUA,3
"PXD Mini 7 (2024-A17PRO)-WiFi,Cellular A2993,A2995,A2996 (AA) Charging Flex Ribbon",31.20,"Description Product Specifications and Features: -PXD Mini 7 (2024-A17PRO)-WiFi,Cellular A2993,A2995,A2996 (AA) Charging Flex Ribbon",https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IPAD-MINI-7-AA-CC-RB-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IPAD-MINI-7-AA-CC-RB-1024x1024.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IPAD-MINI-7-AA-CC-RB-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IPAD-MINI-7-AA-CC-RB-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IPAD-MINI-7-AA-CC-RB-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IPAD-MINI-7-AA-CC-RB-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IPAD-MINI-7-AA-CC-RB-768x768.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IPAD-MINI-7-AA-CC-RB.jpeg,SKU-Y1JPV6,6
Realme 11X-5G Buzzer Full Set,7.20,Description Product Specifications and Features: -Realme 11X-5G Buzzer Full Set,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/REDMI-4X-scaled-1-54x54.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/REDMI-4X-scaled-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/REALME-11X-BUZ-FS-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/REALME-11X-BUZ-FS-1024x1024.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/REALME-11X-BUZ-FS-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/REALME-11X-BUZ-FS-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/REALME-11X-BUZ-FS-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/REALME-11X-BUZ-FS-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/REALME-11X-BUZ-FS-768x768.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/REALME-11X-BUZ-FS.jpeg,SKU-DPCCVW,6
Realme 14X-5G Buzzer Full Set,8.40,Description Product Specifications and Features: -Realme 14X-5G Buzzer Full Set,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/REDMI-4X-scaled-1-54x54.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/REDMI-4X-scaled-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/REALME-14X-BUZ-FS-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/REALME-14X-BUZ-FS-1024x1024.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/REALME-14X-BUZ-FS-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/REALME-14X-BUZ-FS-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/REALME-14X-BUZ-FS-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/REALME-14X-BUZ-FS-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/REALME-14X-BUZ-FS-768x768.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/REALME-14X-BUZ-FS.jpeg,SKU-0DJ9DF,90
Realme Pad Mini Ribbon UI For Charging,9.60,Description Product Specifications and Features: -Realme Pad Mini Ribbon UI For Charging -(NA500AE_MAIN_FPC),https://www.cmedistribution.com.my/wp-content/uploads/2025/11/REALME-PAD-MINI-RB-UI-CG.jpeg,SKU-6UFCUF,79
Redmi Pad Pro Ribbon UI For Charging,9.60,Description Product Specifications and Features: -Redmi Pad Pro Ribbon UI For Charging -(P585_MAIN_FPC_V1.0),https://www.cmedistribution.com.my/wp-content/uploads/2025/11/REDMI-PAD-PRO-RB-UI-CG.jpeg,SKU-4VV084,27
SM A16-5G A166B Ribbon UI For Charging + LCD,9.60,Description Product Specifications and Features: -SM A16-5G A166B Ribbon UI For Charging + LCD -(SM-A166B CTC R03),https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-A16-5G-A166B-RB-UI-CGLCD.jpeg,SKU-XBUCVW,12
SM A16-5G A166P On Board LCD Connector (15*15PIN)(30PIN),3.60,Description Product Specifications and Features: -SM A16-5G A166P On Board LCD Connector (15*15PIN)(30PIN),https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-A16-5G-A166P-CON-LCD-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-A16-5G-A166P-CON-LCD-1024x1024.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-A16-5G-A166P-CON-LCD-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-A16-5G-A166P-CON-LCD-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-A16-5G-A166P-CON-LCD-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-A16-5G-A166P-CON-LCD-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-A16-5G-A166P-CON-LCD-768x768.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-A16-5G-A166P-CON-LCD.jpeg,SKU-P2B41V,50
SM A16-5G A166P Ribbon UI For Charging,8.40,Description Product Specifications and Features: -SM A16-5G A166P Ribbon UI For Charging -(L-SMZPA166P),https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-A16-5G-A166P-RB-UI-CG.jpeg,SKU-W1TGJZ,67
SM A16-5G A166P Ribbon UI For LCD,9.60,Description Product Specifications and Features: -SM A16-5G A166P Ribbon UI For LCD -(L-SM A166P-LCD),https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-A16-5G-A166P-RB-LCD.jpeg,SKU-Q5K0X7,59
SM Z Fold 7-5G F966 Camera Lens (1SET 3PCS),3.60,Description Product Specifications and Features: -SM Z Fold 7-5G F966 Camera Lens (1SET 3PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-Z-FOLD-7-CAM-LENS-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-Z-FOLD-7-CAM-LENS-1024x1024.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-Z-FOLD-7-CAM-LENS-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-Z-FOLD-7-CAM-LENS-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-Z-FOLD-7-CAM-LENS-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-Z-FOLD-7-CAM-LENS-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-Z-FOLD-7-CAM-LENS-768x768.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-Z-FOLD-7-CAM-LENS.jpeg,SKU-D4MAMR,57
SM Z Fold 7-5G F966 Camera Lens + Frame,12.00,Description Product Specifications and Features: -SM Z Fold 7-5G F966 Camera Lens + Frame,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SM-Z-FOLD-7-CAM-LENS-FRM.jpeg,SKU-3CEJQ4,2
Vivo iQOO 13-5G LCD ORI Full Set,558.00,Description Product Specifications and Features: -Vivo iQOO 13-5G LCD ORI Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/12/IQOO-13-LCD-ORI-FS.jpeg,SKU-MJ5PA2,54
AMAOE BGA STENCILS Middle Layer MTX2 Mate X2,19.20,Description AMAOE BGA STENCILS Middle Layer MTX2 Mate X2,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5493.jpg,SKU-BVQSV1,3
AMAOE BGA STENCILS Middle Layer S931-012 S25/S25+ S931/S936,19.20,Description AMAOE BGA STENCILS Middle Layer S931-012 S25/S25+ S931/S936,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5494.jpg,SKU-DAPBCM,69
AMOAE BGA STENCILS LCD IC X-16PM,19.20,Description AMOAE BGA STENCILS LCD IC X-16PM,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5495.jpg,SKU-OGC26L,13
HAOYI Heating Silicone Pad Large Size 405MM*615MM,144.00,Description HAOYI Heating Silicone Pad Large Size 405MM*615MM,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5475-5.jpeg,SKU-DF1Q8E,45
HY 982 Dispensing Controller Glue Dropper Machine,276.00,Description HY 982 Dispensing Controller Glue Dropper Machine,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5488.png,SKU-DBAASX,21
JCID 17 Series Mold for EM02 Grill Machine,522.00,Description JCID 17 Series Mold for EM02 Grill Machine,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5489-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5489-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5489-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5489-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5489-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5489-768x768.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5489.jpeg,SKU-AGTA75,70
JCID Ribbon Screen True Tone Repair FPC (Plug and Play),39.60,Description JCID Ribbon Screen True Tone Repair FPC (Plug and Play) 👉12PROMAX 👉13 👉13PRO 👉13PROMAX 👉14PRO 👉15PRO 👉15PROMAX,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5477-83.jpeg,SKU-GT47EO,60
JCID Ribbon Screen True Tone Repair FPC (Solder Type),39.60,Description JCID Ribbon Screen True Tone Repair FPC (Solder Type) 👉14 👉15 👉16PRO 👉16PROMAX,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5484-7.jpg,SKU-XFBQ9J,59
KAISI OP Pliers LCD Opening Pliers,16.80,Description KAISI OP Pliers LCD Opening Pliers,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5499.jpg,SKU-X31TY1,2
KEGUAN Sponge Cotton Swab for Wipe Camera Blue Light Special Cotton Swab,13.20,Description KEGUAN Sponge Cotton Swab for Wipe Camera Blue Light Special Cotton Swab,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5501-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5501-2.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5501-3.jpg,SKU-2NW55D,83
LJ-002 Magnifying Glass with Illuminant,4.80,Description LJ-002 Magnifying Glass with Illuminant,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5497.jpg,SKU-0TTVI8,66
MAANT PY-1PRO IP Phone Startup Power Cable 8-16PM,34.80,"Description Features: -The battery socket is in a 1:1 fit with the corresponding ribbon cable buckle, without tripping or slippage, and supports all DC power meters on the market -With meticulous design,it features a high degree of compatibility and precise clearance avoidance. The product offers a comfortable user experience and is easy to maintain -Wear-resistant, flame-resistant, tension-resistant, and fold-resistant -It adopts high-flexibility custom wire, which is soft and resilient, and it has strong tensile resistance -The transmission efficiency is more stable, and it is made of genuine materials -Stable and smooth startup: Work is fast without waiting for a stable startup and smooth operation",https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-1-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-1-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-1-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-1-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-1.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-2-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-2-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-2-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-2-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-3-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-3-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-3-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-3-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-4-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-4-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-4-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-4-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-5-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-5-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-5-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5490-5-350x350.jpeg,SKU-B5BNY2,33
Middle Layer Board Reballing – MIJING Z20MAX X-17PM,270.00,Description Middle Layer Board Reballing – MIJING Z20MAX X-17PM,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5474.jpeg,SKU-VK0K12,69
MIJING Middle Layer Board Reballing Add on Board 17 Series for Z20MAX,43.20,Description MIJING Middle Layer Board Reballing Add on Board 17 Series for Z20MAX,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5500.jpg,SKU-LRV6SV,50
QIANLI DM460K Precision Polishing Pen,57.60,"Description Features: -iHandy DM460-K Precision Polishing Pen, quick-mount, comes with 7 types of grinding heads, option to manually disable auto up shift function -DM460-K High-torque Version, suitable for chip/ motherboard repair, engraving, cutting, and high-power applications -High precision, quick mount, polishing pen: Quick mount, highly concentric and auto align, no need to adjust after switching grinding heads -Pull&Push Design: Auto-align once insert the head into the handle, make sure both parts are concentric and stick to each other firmly -The standard item comes with 7 grinding heads, universal 2.35 mm handle -Specialized high- speed smooth bearing: QianLi standard processing controls quality to the most cost-effective one -Wireless operation, no working space limit: Type-C charging, specialized power battery, easy to operate -Anti-misoperation + Power level memorizing: Double-click to boot the device, and the level set remains as your last set, no need to adjust each time after rebooting it -Ergonomic optimization: Pen shape gripping, fit the curves of fingers -Square shape with curved angles design: Curved angle design makes sure it won’t roll off the desk -Overload protection: While the device is working, if the resistance is higher than the power it delivers, it automatically stops working, the circuit protection will be triggered, in order to protect the device and also the polished object -Motor rpm at each level: Level 1: 5900rpm; Level 2: 8600rpm; Level 3: 10500rpm; Level 4: 12600rpm; Level 5: 16200rpm",https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5492-10.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5492.jpeg,SKU-DB5MT8,2
SUNSHINE RELIFE RL-004M Maintenance Pad Special for Microscope B1 Base 260*205*19MM,18.00,"Description 1. Suitable for all B1 Microscope base. 2. No need to disassemble the Microscope,easy to use. 3. mall tools and parts storage design, say goodbye to the messy work table, let the work more organized. 4. Customize screwdrivers magnetizer to take care of each of your needs. 5. High temperature resistant 500°C, environmentally friendly silicone, soft and comfortable, anti-static. 6. To increase the thick design, the work space is larger and wider. 7. The back is covered with round holes for a strong anti-slip effect.",https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5473-5.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5473-9.jpeg,SKU-6CTLCT,93
"VD-850 Desktop Clean Bench Room (Working Area Size : 680*480*450mm) , (Overall Size : 820*520*820mm)",1416.00,"Description VD-850 Desktop Clean Bench Room (Working Area Size : 680*480*450mm) , (Overall Size : 820*520*820mm)",https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5491.jpeg,SKU-SLNBNQ,41
WEMON K21A C210 Intelligent Constant-Temp Professional Soldering Station,117.60,"Description Features: 1. Ultra-Fast Heating: Rapid heating in 2 seconds and soldering in 4 seconds, eliminating the need to wait while working, ensuring it’s always ready. 2. Intelligent PID Precise Temperature Control: Temperature control range is 100°C-480°C, with an accuracy of ±1°C, ensuring a consistent soldering temperature. 3. Efficient Soldering: Equipped with imported Japanese heaters, it offers rapid heat conduction, a long lifespan, and resistance to burnout, making it suitable for a variety of soldering needs. 4. Custom Digital Display: Clearly displays the soldering temperature, with a simple interface, rich color gradations, and no flickering. 5. Compatible with various heaters: Supports 210-018 (K-tip), 210-020 (straight tip), and 210-002 (curved tip) heaters to accommodate various welding tasks. 6. High-temperature-resistant handle: Equipped with a high-temperature insulated T210 handle made of heat-resistant plastic and soft silicone wire, it is comfortable, non-slip, and durable.",https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5498-2.jpeg,SKU-TWZMH1,5
WYLIE MEP IP17 USA LL SET Esim Convert to 2 SIM Card,36.00,Description WYLIE MEP IP17 USA LL SET Esim Convert to 2 SIM Card,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5476.jpeg,SKU-B8QEUH,34
YCS 杨长顺 Stencil – A17 Under CPU Crystal IC,9.60,Description YCS 杨长顺 Stencil – A17 Under CPU Crystal IC,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/SVC-5496.jpeg,SKU-4FOUPV,18
Phone 14/14ProMax Speaker Filter Frame,8.40,Description Product Specifications and Features: -Phone 14/14ProMax Speaker Filter Frame,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-14PRO-SPK-FIL-FRM-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-14PRO-SPK-FIL-FRM-1024x1024.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-14PRO-SPK-FIL-FRM-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-14PRO-SPK-FIL-FRM-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-14PRO-SPK-FIL-FRM-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-14PRO-SPK-FIL-FRM-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-14PRO-SPK-FIL-FRM-768x768.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-14PRO-SPK-FIL-FRM.jpeg,SKU-GX0W5L,14
Phone 15/15Plus/16/16Plus Speaker Filter Frame,8.40,Description Product Specifications and Features: -Phone 15/15Plus/16/16Plus Speaker Filter Frame,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-15-SPK-FIL-FRM-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-15-SPK-FIL-FRM-1024x1024.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-15-SPK-FIL-FRM-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-15-SPK-FIL-FRM-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-15-SPK-FIL-FRM-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-15-SPK-FIL-FRM-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-15-SPK-FIL-FRM-768x768.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-15-SPK-FIL-FRM.jpeg,SKU-8MXSJH,91
Phone 15Pro/15ProMax Speaker Filter Frame,8.40,Description Product Specifications and Features: -Phone 15Pro/15ProMax Speaker Filter Frame,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-15PRO-SPK-FILTER-FRM-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-15PRO-SPK-FILTER-FRM-1024x1024.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-15PRO-SPK-FILTER-FRM-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-15PRO-SPK-FILTER-FRM-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-15PRO-SPK-FILTER-FRM-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-15PRO-SPK-FILTER-FRM-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-15PRO-SPK-FILTER-FRM-768x768.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-15PRO-SPK-FILTER-FRM.jpeg,SKU-ZSEE8Y,47
Phone 16Pro Speaker Filter Frame,9.60,Description Product Specifications and Features: -Phone 16Pro Speaker Filter Frame,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-16PRO-SPK-FIL-FRM-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-16PRO-SPK-FIL-FRM-1024x1024.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-16PRO-SPK-FIL-FRM-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-16PRO-SPK-FIL-FRM-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-16PRO-SPK-FIL-FRM-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-16PRO-SPK-FIL-FRM-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-16PRO-SPK-FIL-FRM-768x768.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-16PRO-SPK-FIL-FRM.jpeg,SKU-CW580N,18
Phone 16ProMax Speaker Filter Frame,9.60,Description Product Specifications and Features: -Phone 16ProMax Speaker Filter Frame,https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-16PM-SPK-FIL-FRM.jpeg,SKU-R4M15E,19
Phone 17 Ribbon Proximity Light Sensor,60.00,Description Product Specifications and Features: -Phone 17 Ribbon Proximity Light Sensor -(821-05399-04),https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-17-RB-PROXMITY-SENSOR.jpeg,SKU-0FGCNY,30
Phone 17ProMax Ribbon Proximity Light Sensor,96.00,Description Product Specifications and Features: -Phone 17ProMax Ribbon Proximity Light Sensor -(06228-02),https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-17PM-RB-PROXMITY-SENSOR-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-17PM-RB-PROXMITY-SENSOR-1024x1024.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-17PM-RB-PROXMITY-SENSOR-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-17PM-RB-PROXMITY-SENSOR-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-17PM-RB-PROXMITY-SENSOR-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-17PM-RB-PROXMITY-SENSOR-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-17PM-RB-PROXMITY-SENSOR-768x768.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-17PM-RB-PROXMITY-SENSOR.jpeg,SKU-TICKXJ,92
Phone Air (17Air) Ribbon Proximity Light Sensor,60.00,Description Product Specifications and Features: -Phone Air (17Air) Ribbon Proximity Light Sensor -(821-05646-03),https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IP-17-AIR-RB-PROXMITY-SENSOR.jpeg,SKU-2CXMH2,91
"PXD 11 (2025-A16) A3355,A3356,A3354 Ribbon Volume",18.00,"Description Product Specifications and Features: -PXD 11 (2025-A16) A3355,A3356,A3354 Ribbon Volume -(04204-A)",https://www.cmedistribution.com.my/wp-content/uploads/2025/11/IPAD-11-2025-RB-VOL.jpeg,SKU-93RNTA,73
